DATE;MATERIAL;CUSTOMER;REGION;DEMAND
01.05.2016;C018904994;customer3;North America;52.0
01.08.2016;C018904994;customer2;North America;13.0
01.08.2016;C018904994;customer4;Europe;5.0
01.09.2016;C018904994;customer2;North America;283.0
01.09.2016;C018904994;customer4;Europe;89.0
01.06.2017;C018904994;customer2;North America;414.0
01.08.2017;C018904994;customer3;North America;822.0
01.10.2017;C018904994;customer2;North America;2671.0
01.10.2017;C018904994;customer1;Europe;323.0
01.05.2018;C018904994;customer4;Europe;390.0
01.05.2018;C018904994;customer1;Europe;119.0
01.05.2018;C018904994;customer2;North America;979.0
01.08.2018;C018904994;customer1;Europe;105.0
01.08.2018;C018904994;customer3;North America;225.0
01.09.2018;C018904994;customer2;North America;336.0
01.09.2018;C018904994;customer3;North America;84.0
01.11.2018;C018904994;customer2;North America;30.0
01.02.2019;C018904994;customer2;North America;168.0
01.05.2019;C018904994;customer3;North America;40.0
01.05.2019;C018904994;customer2;North America;176.0
01.11.2019;C018904994;customer2;North America;1392.0
01.02.2020;C018904994;customer4;Europe;894.0
01.03.2020;C018904994;customer3;North America;1.0
01.03.2020;C018904994;customer2;North America;5.0
01.05.2020;C018904994;customer2;North America;339.0
01.05.2020;C018904994;customer4;Europe;135.0
01.06.2020;C018904994;customer2;North America;6.0
01.08.2020;C018904994;customer2;North America;354.0
01.09.2020;C018904994;customer2;North America;228.0
01.01.2021;C018904994;customer2;North America;138.0
01.10.2021;C018904994;customer4;Europe;132.0
01.02.2022;C018904994;customer2;North America;7.0
01.02.2022;C018904994;customer3;North America;5.0
01.04.2022;C018904994;customer2;North America;168.0
01.08.2022;C018904994;customer2;North America;51.0
01.08.2022;C018904994;customer3;North America;9.0
01.09.2022;C018904994;customer2;North America;12.0
01.06.2023;C018904994;customer2;North America;2232.0
01.08.2023;C018904994;customer3;North America;336.0
01.08.2023;C018904994;customer2;North America;1158.0
01.08.2023;C018904994;customer4;Europe;426.0
01.09.2023;C018904994;customer4;Europe;72.0
01.09.2023;C018904994;customer2;North America;231.0
01.09.2023;C018904994;customer3;North America;57.0
01.11.2023;C018904994;customer2;North America;348.0
01.12.2023;C018904994;customer4;Europe;9.0
01.12.2023;C018904994;customer2;North America;27.0
01.01.2024;C018904994;customer2;North America;8.0
01.01.2024;C018904994;customer4;Europe;4.0
01.03.2024;C018904994;customer2;North America;6.0
01.07.2023;C031595988;customer2;North America;0.0
01.02.2024;C031595988;customer2;North America;186.0
01.03.2024;C031595988;customer2;North America;140.0
01.03.2024;C031595988;customer4;Europe;55.0
01.03.2024;C031595988;customer1;Europe;15.0
01.04.2024;C031595988;customer4;Europe;180.0
01.05.2024;C031595988;customer2;North America;216.0
01.06.2024;C031595988;customer2;North America;143.0
01.06.2024;C031595988;customer4;Europe;49.0
01.01.2015;C010887784;customer2;North America;203.0
01.06.2015;C010887784;customer2;North America;248.0
01.06.2015;C010887784;customer4;Europe;65.0
01.06.2015;C010887784;customer3;North America;61.0
01.11.2015;C010887784;customer2;North America;224.0
01.12.2016;C010887784;customer2;North America;272.0
01.07.2017;C010887784;customer2;North America;290.0
01.09.2017;C010887784;customer4;Europe;110.0
01.09.2017;C010887784;customer2;North America;291.0
01.07.2018;C010887784;customer4;Europe;294.0
01.11.2018;C010887784;customer2;North America;374.0
01.02.2019;C010887784;customer2;North America;213.0
01.02.2019;C010887784;customer3;North America;41.0
01.03.2019;C010887784;customer2;North America;235.0
01.03.2019;C010887784;customer3;North America;61.0
01.11.2019;C010887784;customer4;Europe;63.0
01.11.2019;C010887784;customer2;North America;179.0
01.12.2019;C010887784;customer3;North America;43.0
01.12.2019;C010887784;customer2;North America;168.0
01.12.2019;C010887784;customer4;Europe;74.0
01.02.2020;C010887784;customer4;Europe;52.0
01.02.2020;C010887784;customer2;North America;142.0
01.06.2020;C010887784;customer2;North America;241.0
01.06.2020;C010887784;customer3;North America;63.0
01.07.2020;C010887784;customer2;North America;223.0
01.07.2020;C010887784;customer3;North America;58.0
01.02.2021;C010887784;customer2;North America;187.0
01.02.2021;C010887784;customer4;Europe;90.0
01.06.2021;C010887784;customer2;North America;240.0
01.06.2021;C010887784;customer4;Europe;93.0
01.11.2021;C010887784;customer4;Europe;383.0
01.07.2022;C010887784;customer4;Europe;557.0
01.03.2023;C010887784;customer2;North America;599.0
01.04.2023;C010887784;customer2;North America;337.0
01.04.2023;C010887784;customer4;Europe;124.0
01.06.2023;C010887784;customer2;North America;328.0
01.06.2023;C010887784;customer3;North America;69.0
01.06.2023;C010887784;customer4;Europe;123.0
01.09.2023;C010887784;customer4;Europe;210.0
01.09.2023;C010887784;customer2;North America;533.0
01.06.2024;C010887784;customer2;North America;993.0
01.01.2010;C011414576;customer1;Europe;70.0
01.02.2010;C011414576;customer0;North America;68.0
01.03.2010;C011414576;customer3;North America;6.0
01.03.2010;C011414576;customer2;North America;59.0
01.04.2010;C011414576;customer2;North America;67.0
01.05.2010;C011414576;customer2;North America;63.0
01.06.2010;C011414576;customer2;North America;66.0
01.07.2010;C011414576;customer2;North America;43.0
01.07.2010;C011414576;customer0;Europe;19.0
01.08.2010;C011414576;customer0;North America;18.0
01.08.2010;C011414576;customer2;North America;46.0
01.09.2010;C011414576;customer2;North America;43.0
01.09.2010;C011414576;customer0;Europe;17.0
01.10.2010;C011414576;customer2;North America;59.0
01.11.2010;C011414576;customer2;North America;44.0
01.11.2010;C011414576;customer0;North America;17.0
01.12.2010;C011414576;customer2;North America;38.0
01.12.2010;C011414576;customer0;North America;19.0
01.01.2011;C011414576;customer0;North America;19.0
01.01.2011;C011414576;customer2;North America;37.0
01.02.2011;C011414576;customer3;North America;54.0
01.03.2011;C011414576;customer2;North America;52.0
01.04.2011;C011414576;customer1;Europe;55.0
01.05.2011;C011414576;customer2;North America;50.0
01.06.2011;C011414576;customer2;North America;48.0
01.07.2011;C011414576;customer2;North America;51.0
01.08.2011;C011414576;customer0;Europe;17.0
01.08.2011;C011414576;customer2;North America;30.0
01.09.2011;C011414576;customer2;North America;31.0
01.09.2011;C011414576;customer1;Europe;14.0
01.10.2011;C011414576;customer2;North America;44.0
01.11.2011;C011414576;customer2;North America;42.0
01.12.2011;C011414576;customer2;North America;43.0
01.01.2012;C011414576;customer0;North America;40.0
01.02.2012;C011414576;customer2;North America;34.0
01.02.2012;C011414576;customer3;North America;5.0
01.03.2012;C011414576;customer1;Europe;31.0
01.03.2012;C011414576;customer3;North America;10.0
01.04.2012;C011414576;customer1;Europe;38.0
01.05.2012;C011414576;customer2;North America;37.0
01.06.2012;C011414576;customer2;North America;35.0
01.07.2012;C011414576;customer2;North America;20.0
01.07.2012;C011414576;customer3;North America;2.0
01.07.2012;C011414576;customer1;Europe;5.0
01.07.2012;C011414576;customer0;North America;7.0
01.08.2012;C011414576;customer0;Europe;33.0
01.09.2012;C011414576;customer2;North America;31.0
01.10.2012;C011414576;customer2;North America;30.0
01.11.2012;C011414576;customer2;North America;29.0
01.12.2012;C011414576;customer2;North America;28.0
01.01.2013;C011414576;customer2;North America;27.0
01.02.2013;C011414576;customer2;North America;26.0
01.03.2013;C011414576;customer2;North America;24.0
01.03.2013;C011414576;customer3;North America;1.0
01.05.2013;C011414576;customer2;North America;24.0
01.07.2013;C011414576;customer1;Europe;22.0
01.09.2013;C011414576;customer1;Europe;2.0
01.09.2013;C011414576;customer2;North America;19.0
01.10.2013;C011414576;customer0;North America;20.0
01.12.2013;C011414576;customer2;North America;19.0
01.02.2014;C011414576;customer2;North America;18.0
01.03.2014;C011414576;customer2;North America;17.0
01.05.2014;C011414576;customer2;North America;16.0
01.07.2014;C011414576;customer2;North America;15.0
01.09.2014;C011414576;customer2;North America;14.0
01.11.2014;C011414576;customer2;North America;13.0
01.01.2015;C011414576;customer2;North America;12.0
01.03.2015;C011414576;customer2;North America;10.0
01.03.2015;C011414576;customer1;Europe;1.0
01.05.2015;C011414576;customer2;North America;10.0
01.07.2015;C011414576;customer2;North America;9.0
01.11.2015;C011414576;customer2;North America;1.0
01.03.2016;C046568618;customer2;North America;21
01.03.2016;C046568618;customer4;Europe;6
01.03.2016;C046568618;customer3;North America;5
01.03.2016;C046568618;customer1;Europe;6
01.04.2016;C046568618;customer2;North America;30
01.05.2016;C046568618;customer2;North America;36
01.06.2016;C046568618;customer1;Europe;7
01.06.2016;C046568618;customer2;North America;17
01.06.2016;C046568618;customer4;Europe;3
01.07.2016;C046568618;customer1;Europe;8
01.07.2016;C046568618;customer2;North America;26
01.08.2016;C046568618;customer2;North America;33
01.09.2016;C046568618;customer2;North America;33
01.09.2016;C046568618;customer4;Europe;1
01.10.2016;C046568618;customer2;North America;20
01.10.2016;C046568618;customer4;Europe;7
01.10.2016;C046568618;customer1;Europe;7
01.11.2016;C046568618;customer2;North America;34
01.12.2016;C046568618;customer2;North America;27
01.01.2017;C046568618;customer2;North America;36
01.02.2017;C046568618;customer2;North America;32
01.03.2017;C046568618;customer2;North America;34
01.04.2017;C046568618;customer2;North America;20
01.05.2017;C046568618;customer4;Europe;10
01.05.2017;C046568618;customer2;North America;24
01.06.2017;C046568618;customer1;Europe;7
01.06.2017;C046568618;customer2;North America;29
01.07.2017;C046568618;customer2;North America;41
01.08.2017;C046568618;customer2;North America;42
01.09.2017;C046568618;customer2;North America;24
01.09.2017;C046568618;customer4;Europe;12
01.09.2017;C046568618;customer3;North America;3
01.10.2017;C046568618;customer2;North America;32
01.10.2017;C046568618;customer1;Europe;6
01.11.2017;C046568618;customer2;North America;27
01.11.2017;C046568618;customer3;North America;6
01.12.2017;C046568618;customer2;North America;32
01.01.2018;C046568618;customer4;Europe;42
01.02.2018;C046568618;customer2;North America;34
01.02.2018;C046568618;customer1;Europe;10
01.03.2018;C046568618;customer2;North America;30
01.03.2018;C046568618;customer4;Europe;7
01.04.2018;C046568618;customer2;North America;26
01.04.2018;C046568618;customer1;Europe;8
01.05.2018;C046568618;customer2;North America;29
01.05.2018;C046568618;customer1;Europe;11
01.05.2018;C046568618;customer4;Europe;2
01.06.2018;C046568618;customer2;North America;38
01.07.2018;C046568618;customer2;North America;42
01.08.2018;C046568618;customer2;North America;44
01.09.2018;C046568618;customer2;North America;41
01.10.2018;C046568618;customer1;Europe;12
01.10.2018;C046568618;customer2;North America;36
01.11.2018;C046568618;customer2;North America;29
01.11.2018;C046568618;customer4;Europe;11
01.12.2018;C046568618;customer1;Europe;11
01.12.2018;C046568618;customer2;North America;21
01.12.2018;C046568618;customer4;Europe;9
01.12.2018;C046568618;customer3;North America;1
01.01.2019;C046568618;customer4;Europe;42
01.02.2019;C046568618;customer2;North America;36
01.03.2019;C046568618;customer2;North America;21
01.03.2019;C046568618;customer1;Europe;15
01.03.2019;C046568618;customer4;Europe;7
01.04.2019;C046568618;customer2;North America;21
01.04.2019;C046568618;customer1;Europe;8
01.04.2019;C046568618;customer4;Europe;7
01.04.2019;C046568618;customer3;North America;1
01.05.2019;C046568618;customer1;Europe;20
01.05.2019;C046568618;customer2;North America;22
01.06.2019;C046568618;customer2;North America;37
01.07.2019;C046568618;customer3;North America;4
01.07.2019;C046568618;customer2;North America;42
01.08.2019;C046568618;customer2;North America;46
01.09.2019;C046568618;customer2;North America;26
01.09.2019;C046568618;customer4;Europe;14
01.10.2019;C046568618;customer2;North America;32
01.10.2019;C046568618;customer4;Europe;9
01.11.2019;C046568618;customer2;North America;25
01.11.2019;C046568618;customer1;Europe;12
01.12.2019;C046568618;customer2;North America;42
01.01.2020;C046568618;customer2;North America;42
01.02.2020;C046568618;customer2;North America;50
01.03.2020;C046568618;customer2;North America;36
01.03.2020;C046568618;customer4;Europe;8
01.04.2020;C046568618;customer1;Europe;45
01.05.2020;C046568618;customer1;Europe;45
01.06.2020;C046568618;customer2;North America;39
01.07.2020;C046568618;customer1;Europe;11
01.07.2020;C046568618;customer2;North America;30
01.08.2020;C046568618;customer2;North America;40
01.09.2020;C046568618;customer2;North America;39
01.10.2020;C046568618;customer2;North America;32
01.10.2020;C046568618;customer1;Europe;14
01.11.2020;C046568618;customer2;North America;36
01.11.2020;C046568618;customer1;Europe;4
01.12.2020;C046568618;customer2;North America;29
01.12.2020;C046568618;customer1;Europe;6
01.01.2021;C046568618;customer2;North America;45
01.02.2021;C046568618;customer2;North America;44
01.03.2021;C046568618;customer4;Europe;46
01.04.2021;C046568618;customer3;North America;2
01.04.2021;C046568618;customer2;North America;36
01.05.2021;C046568618;customer2;North America;42
01.06.2021;C046568618;customer2;North America;37
01.07.2021;C046568618;customer2;North America;35
01.07.2021;C046568618;customer3;North America;3
01.08.2021;C046568618;customer1;Europe;42
01.09.2021;C046568618;customer1;Europe;13
01.09.2021;C046568618;customer2;North America;30
01.10.2021;C046568618;customer2;North America;44
01.11.2021;C046568618;customer2;North America;38
01.12.2021;C046568618;customer2;North America;32
01.12.2021;C046568618;customer4;Europe;12
01.01.2022;C046568618;customer1;Europe;9
01.01.2022;C046568618;customer2;North America;32
01.01.2022;C046568618;customer4;Europe;6
01.02.2022;C046568618;customer2;North America;39
01.02.2022;C046568618;customer4;Europe;15
01.03.2022;C046568618;customer2;North America;42
01.03.2022;C046568618;customer1;Europe;13
01.04.2022;C046568618;customer1;Europe;9
01.04.2022;C046568618;customer2;North America;37
01.05.2022;C046568618;customer2;North America;46
01.06.2022;C046568618;customer2;North America;43
01.07.2022;C046568618;customer2;North America;47
01.08.2022;C046568618;customer2;North America;48
01.09.2022;C046568618;customer1;Europe;16
01.09.2022;C046568618;customer2;North America;32
01.10.2022;C046568618;customer4;Europe;50
01.11.2022;C046568618;customer2;North America;46
01.12.2022;C046568618;customer2;North America;42
01.01.2023;C046568618;customer2;North America;51
01.02.2023;C046568618;customer2;North America;52
01.03.2023;C046568618;customer2;North America;51
01.04.2023;C046568618;customer2;North America;38
01.05.2023;C046568618;customer2;North America;49
01.06.2023;C046568618;customer1;Europe;19
01.06.2023;C046568618;customer2;North America;23
01.07.2023;C046568618;customer2;North America;46
01.08.2023;C046568618;customer2;North America;39
01.08.2023;C046568618;customer4;Europe;11
01.09.2023;C046568618;customer2;North America;49
01.10.2023;C046568618;customer2;North America;52
01.11.2023;C046568618;customer2;North America;28
01.11.2023;C046568618;customer1;Europe;14
01.11.2023;C046568618;customer3;North America;2
01.12.2023;C046568618;customer1;Europe;9
01.12.2023;C046568618;customer2;North America;40
01.01.2024;C046568618;customer2;North America;53
01.02.2024;C046568618;customer2;North America;64
01.03.2024;C046568618;customer1;Europe;15
01.03.2024;C046568618;customer2;North America;39
01.04.2024;C046568618;customer1;Europe;17
01.04.2024;C046568618;customer2;North America;34
01.05.2024;C046568618;customer2;North America;58
01.06.2024;C046568618;customer2;North America;43
01.06.2024;C046568618;customer4;Europe;11
