index,date,value,name
0,2010-01-01,5.7,Temperatur (täglicher Maximalwert; Würzburg)
375,2011-01-11,5.2,Temperatur (täglicher Maximalwert; Würzburg)
376,2011-01-12,6.5,Temperatur (täglicher Maximalwert; Würzburg)
377,2011-01-13,11.6,Temperatur (täglicher Maximalwert; Würzburg)
378,2011-01-14,12.2,Temperatur (täglicher Maximalwert; Würzburg)
379,2011-01-15,9.8,Temperatur (täglicher Maximalwert; Würzburg)
380,2011-01-16,10.7,Temperatur (täglicher Maximalwert; Würzburg)
381,2011-01-17,1.4,Temperatur (täglicher Maximalwert; Würzburg)
382,2011-01-18,9.8,Temperatur (täglicher Maximalwert; Würzburg)
383,2011-01-19,5.5,Temperatur (täglicher Maximalwert; Würzburg)
384,2011-01-20,2.0,Temperatur (täglicher Maximalwert; Würzburg)
385,2011-01-21,0.0,Temperatur (täglicher Maximalwert; Würzburg)
386,2011-01-22,1.1,Temperatur (täglicher Maximalwert; Würzburg)
387,2011-01-23,1.0,Temperatur (täglicher Maximalwert; Würzburg)
388,2011-01-24,2.7,Temperatur (täglicher Maximalwert; Würzburg)
389,2011-01-25,1.7,Temperatur (täglicher Maximalwert; Würzburg)
390,2011-01-26,2.0,Temperatur (täglicher Maximalwert; Würzburg)
391,2011-01-27,0.9,Temperatur (täglicher Maximalwert; Würzburg)
392,2011-01-28,2.5,Temperatur (täglicher Maximalwert; Würzburg)
393,2011-01-29,0.9,Temperatur (täglicher Maximalwert; Würzburg)
394,2011-01-30,-2.5,Temperatur (täglicher Maximalwert; Würzburg)
395,2011-01-31,-5.2,Temperatur (täglicher Maximalwert; Würzburg)
396,2011-02-01,-4.2,Temperatur (täglicher Maximalwert; Würzburg)
397,2011-02-02,-0.6,Temperatur (täglicher Maximalwert; Würzburg)
398,2011-02-03,1.0,Temperatur (täglicher Maximalwert; Würzburg)
399,2011-02-04,7.2,Temperatur (täglicher Maximalwert; Würzburg)
400,2011-02-05,10.5,Temperatur (täglicher Maximalwert; Würzburg)
401,2011-02-06,11.1,Temperatur (täglicher Maximalwert; Würzburg)
402,2011-02-07,11.0,Temperatur (täglicher Maximalwert; Würzburg)
403,2011-02-08,10.7,Temperatur (täglicher Maximalwert; Würzburg)
404,2011-02-09,2.3,Temperatur (täglicher Maximalwert; Würzburg)
405,2011-02-10,7.7,Temperatur (täglicher Maximalwert; Würzburg)
406,2011-02-11,10.6,Temperatur (täglicher Maximalwert; Würzburg)
407,2011-02-12,8.8,Temperatur (täglicher Maximalwert; Würzburg)
408,2011-02-13,5.6,Temperatur (täglicher Maximalwert; Würzburg)
409,2011-02-14,4.3,Temperatur (täglicher Maximalwert; Würzburg)
410,2011-02-15,2.4,Temperatur (täglicher Maximalwert; Würzburg)
411,2011-02-16,5.6,Temperatur (täglicher Maximalwert; Würzburg)
412,2011-02-17,3.6,Temperatur (täglicher Maximalwert; Würzburg)
413,2011-02-18,2.7,Temperatur (täglicher Maximalwert; Würzburg)
414,2011-02-19,3.2,Temperatur (täglicher Maximalwert; Würzburg)
415,2011-02-20,0.0,Temperatur (täglicher Maximalwert; Würzburg)
416,2011-02-21,-1.5,Temperatur (täglicher Maximalwert; Würzburg)
417,2011-02-22,-0.2,Temperatur (täglicher Maximalwert; Würzburg)
418,2011-02-23,0.3,Temperatur (täglicher Maximalwert; Würzburg)
419,2011-02-24,4.5,Temperatur (täglicher Maximalwert; Würzburg)
420,2011-02-25,8.4,Temperatur (täglicher Maximalwert; Würzburg)
421,2011-02-26,7.8,Temperatur (täglicher Maximalwert; Würzburg)
422,2011-02-27,7.1,Temperatur (täglicher Maximalwert; Würzburg)
423,2011-02-28,8.6,Temperatur (täglicher Maximalwert; Würzburg)
424,2011-03-01,10.4,Temperatur (täglicher Maximalwert; Würzburg)
425,2011-03-02,10.3,Temperatur (täglicher Maximalwert; Würzburg)
426,2011-03-03,7.0,Temperatur (täglicher Maximalwert; Würzburg)
427,2011-03-04,8.7,Temperatur (täglicher Maximalwert; Würzburg)
428,2011-03-05,10.4,Temperatur (täglicher Maximalwert; Würzburg)
429,2011-03-06,5.0,Temperatur (täglicher Maximalwert; Würzburg)
430,2011-03-07,6.8,Temperatur (täglicher Maximalwert; Würzburg)
431,2011-03-08,11.2,Temperatur (täglicher Maximalwert; Würzburg)
432,2011-03-09,14.5,Temperatur (täglicher Maximalwert; Würzburg)
433,2011-03-10,11.9,Temperatur (täglicher Maximalwert; Würzburg)
434,2011-03-11,11.0,Temperatur (täglicher Maximalwert; Würzburg)
435,2011-03-12,15.8,Temperatur (täglicher Maximalwert; Würzburg)
436,2011-03-13,13.2,Temperatur (täglicher Maximalwert; Würzburg)
437,2011-03-14,14.6,Temperatur (täglicher Maximalwert; Würzburg)
438,2011-03-15,18.9,Temperatur (täglicher Maximalwert; Würzburg)
439,2011-03-16,11.0,Temperatur (täglicher Maximalwert; Würzburg)
440,2011-03-17,8.3,Temperatur (täglicher Maximalwert; Würzburg)
441,2011-03-18,6.8,Temperatur (täglicher Maximalwert; Würzburg)
442,2011-03-19,9.9,Temperatur (täglicher Maximalwert; Würzburg)
443,2011-03-20,10.6,Temperatur (täglicher Maximalwert; Würzburg)
444,2011-03-21,12.2,Temperatur (täglicher Maximalwert; Würzburg)
445,2011-03-22,15.7,Temperatur (täglicher Maximalwert; Würzburg)
446,2011-03-23,16.9,Temperatur (täglicher Maximalwert; Würzburg)
447,2011-03-24,18.2,Temperatur (täglicher Maximalwert; Würzburg)
448,2011-03-25,18.8,Temperatur (täglicher Maximalwert; Würzburg)
449,2011-03-26,12.0,Temperatur (täglicher Maximalwert; Würzburg)
450,2011-03-27,13.4,Temperatur (täglicher Maximalwert; Würzburg)
451,2011-03-28,16.0,Temperatur (täglicher Maximalwert; Würzburg)
452,2011-03-29,17.4,Temperatur (täglicher Maximalwert; Würzburg)
453,2011-03-30,17.8,Temperatur (täglicher Maximalwert; Würzburg)
454,2011-03-31,13.7,Temperatur (täglicher Maximalwert; Würzburg)
455,2011-04-01,17.8,Temperatur (täglicher Maximalwert; Würzburg)
456,2011-04-02,23.3,Temperatur (täglicher Maximalwert; Würzburg)
457,2011-04-03,24.7,Temperatur (täglicher Maximalwert; Würzburg)
458,2011-04-04,13.6,Temperatur (täglicher Maximalwert; Würzburg)
459,2011-04-05,16.2,Temperatur (täglicher Maximalwert; Würzburg)
460,2011-04-06,20.8,Temperatur (täglicher Maximalwert; Würzburg)
461,2011-04-07,24.4,Temperatur (täglicher Maximalwert; Würzburg)
462,2011-04-08,19.5,Temperatur (täglicher Maximalwert; Würzburg)
463,2011-04-09,19.6,Temperatur (täglicher Maximalwert; Würzburg)
464,2011-04-10,19.4,Temperatur (täglicher Maximalwert; Würzburg)
465,2011-04-11,22.6,Temperatur (täglicher Maximalwert; Würzburg)
466,2011-04-12,15.2,Temperatur (täglicher Maximalwert; Würzburg)
467,2011-04-13,12.9,Temperatur (täglicher Maximalwert; Würzburg)
468,2011-04-14,13.7,Temperatur (täglicher Maximalwert; Würzburg)
469,2011-04-15,13.2,Temperatur (täglicher Maximalwert; Würzburg)
470,2011-04-16,13.7,Temperatur (täglicher Maximalwert; Würzburg)
471,2011-04-17,17.0,Temperatur (täglicher Maximalwert; Würzburg)
472,2011-04-18,19.2,Temperatur (täglicher Maximalwert; Würzburg)
473,2011-04-19,21.2,Temperatur (täglicher Maximalwert; Würzburg)
474,2011-04-20,23.0,Temperatur (täglicher Maximalwert; Würzburg)
475,2011-04-21,24.5,Temperatur (täglicher Maximalwert; Würzburg)
476,2011-04-22,26.3,Temperatur (täglicher Maximalwert; Würzburg)
477,2011-04-23,25.6,Temperatur (täglicher Maximalwert; Würzburg)
478,2011-04-24,25.0,Temperatur (täglicher Maximalwert; Würzburg)
479,2011-04-25,21.8,Temperatur (täglicher Maximalwert; Würzburg)
480,2011-04-26,18.6,Temperatur (täglicher Maximalwert; Würzburg)
481,2011-04-27,15.0,Temperatur (täglicher Maximalwert; Würzburg)
482,2011-04-28,18.9,Temperatur (täglicher Maximalwert; Würzburg)
483,2011-04-29,22.5,Temperatur (täglicher Maximalwert; Würzburg)
484,2011-04-30,22.4,Temperatur (täglicher Maximalwert; Würzburg)
485,2011-05-01,18.6,Temperatur (täglicher Maximalwert; Würzburg)
486,2011-05-02,16.9,Temperatur (täglicher Maximalwert; Würzburg)
487,2011-05-03,10.6,Temperatur (täglicher Maximalwert; Würzburg)
488,2011-05-04,14.9,Temperatur (täglicher Maximalwert; Würzburg)
489,2011-05-05,17.6,Temperatur (täglicher Maximalwert; Würzburg)
490,2011-05-06,22.6,Temperatur (täglicher Maximalwert; Würzburg)
491,2011-05-07,25.9,Temperatur (täglicher Maximalwert; Würzburg)
492,2011-05-08,26.5,Temperatur (täglicher Maximalwert; Würzburg)
493,2011-05-09,25.1,Temperatur (täglicher Maximalwert; Würzburg)
494,2011-05-10,24.9,Temperatur (täglicher Maximalwert; Würzburg)
495,2011-05-11,25.9,Temperatur (täglicher Maximalwert; Würzburg)
496,2011-05-12,22.3,Temperatur (täglicher Maximalwert; Würzburg)
497,2011-05-13,20.2,Temperatur (täglicher Maximalwert; Würzburg)
498,2011-05-14,23.2,Temperatur (täglicher Maximalwert; Würzburg)
499,2011-05-15,16.5,Temperatur (täglicher Maximalwert; Würzburg)
500,2011-05-16,17.2,Temperatur (täglicher Maximalwert; Würzburg)
501,2011-05-17,20.1,Temperatur (täglicher Maximalwert; Würzburg)
502,2011-05-18,26.4,Temperatur (täglicher Maximalwert; Würzburg)
503,2011-05-19,27.1,Temperatur (täglicher Maximalwert; Würzburg)
504,2011-05-20,25.8,Temperatur (täglicher Maximalwert; Würzburg)
505,2011-05-21,26.5,Temperatur (täglicher Maximalwert; Würzburg)
506,2011-05-22,26.6,Temperatur (täglicher Maximalwert; Würzburg)
507,2011-05-23,23.0,Temperatur (täglicher Maximalwert; Würzburg)
508,2011-05-24,25.9,Temperatur (täglicher Maximalwert; Würzburg)
509,2011-05-25,22.0,Temperatur (täglicher Maximalwert; Würzburg)
510,2011-05-26,28.8,Temperatur (täglicher Maximalwert; Würzburg)
511,2011-05-27,19.5,Temperatur (täglicher Maximalwert; Würzburg)
512,2011-05-28,20.5,Temperatur (täglicher Maximalwert; Würzburg)
513,2011-05-29,25.3,Temperatur (täglicher Maximalwert; Würzburg)
514,2011-05-30,30.3,Temperatur (täglicher Maximalwert; Würzburg)
515,2011-05-31,26.1,Temperatur (täglicher Maximalwert; Würzburg)
516,2011-06-01,11.9,Temperatur (täglicher Maximalwert; Würzburg)
517,2011-06-02,22.7,Temperatur (täglicher Maximalwert; Würzburg)
518,2011-06-03,26.1,Temperatur (täglicher Maximalwert; Würzburg)
519,2011-06-04,28.9,Temperatur (täglicher Maximalwert; Würzburg)
520,2011-06-05,28.4,Temperatur (täglicher Maximalwert; Würzburg)
521,2011-06-06,22.9,Temperatur (täglicher Maximalwert; Würzburg)
522,2011-06-07,25.9,Temperatur (täglicher Maximalwert; Würzburg)
523,2011-06-08,19.2,Temperatur (täglicher Maximalwert; Würzburg)
524,2011-06-09,19.8,Temperatur (täglicher Maximalwert; Würzburg)
525,2011-06-10,21.0,Temperatur (täglicher Maximalwert; Würzburg)
526,2011-06-11,20.5,Temperatur (täglicher Maximalwert; Würzburg)
527,2011-06-12,22.6,Temperatur (täglicher Maximalwert; Würzburg)
528,2011-06-13,20.1,Temperatur (täglicher Maximalwert; Würzburg)
529,2011-06-14,23.1,Temperatur (täglicher Maximalwert; Würzburg)
530,2011-06-15,24.2,Temperatur (täglicher Maximalwert; Würzburg)
531,2011-06-16,25.6,Temperatur (täglicher Maximalwert; Würzburg)
532,2011-06-17,23.2,Temperatur (täglicher Maximalwert; Würzburg)
533,2011-06-18,18.3,Temperatur (täglicher Maximalwert; Würzburg)
534,2011-06-19,17.6,Temperatur (täglicher Maximalwert; Würzburg)
535,2011-06-20,16.7,Temperatur (täglicher Maximalwert; Würzburg)
536,2011-06-21,23.7,Temperatur (täglicher Maximalwert; Würzburg)
537,2011-06-22,26.3,Temperatur (täglicher Maximalwert; Würzburg)
538,2011-06-23,22.6,Temperatur (täglicher Maximalwert; Würzburg)
539,2011-06-24,19.2,Temperatur (täglicher Maximalwert; Würzburg)
540,2011-06-25,16.5,Temperatur (täglicher Maximalwert; Würzburg)
541,2011-06-26,25.8,Temperatur (täglicher Maximalwert; Würzburg)
542,2011-06-27,28.9,Temperatur (täglicher Maximalwert; Würzburg)
543,2011-06-28,31.1,Temperatur (täglicher Maximalwert; Würzburg)
544,2011-06-29,29.5,Temperatur (täglicher Maximalwert; Würzburg)
545,2011-06-30,19.8,Temperatur (täglicher Maximalwert; Würzburg)
546,2011-07-01,17.2,Temperatur (täglicher Maximalwert; Würzburg)
547,2011-07-02,17.8,Temperatur (täglicher Maximalwert; Würzburg)
548,2011-07-03,14.6,Temperatur (täglicher Maximalwert; Würzburg)
549,2011-07-04,23.2,Temperatur (täglicher Maximalwert; Würzburg)
550,2011-07-05,26.2,Temperatur (täglicher Maximalwert; Würzburg)
551,2011-07-06,28.6,Temperatur (täglicher Maximalwert; Würzburg)
552,2011-07-07,27.6,Temperatur (täglicher Maximalwert; Würzburg)
553,2011-07-08,24.7,Temperatur (täglicher Maximalwert; Würzburg)
554,2011-07-09,28.9,Temperatur (täglicher Maximalwert; Würzburg)
555,2011-07-10,26.4,Temperatur (täglicher Maximalwert; Würzburg)
556,2011-07-11,26.5,Temperatur (täglicher Maximalwert; Würzburg)
557,2011-07-12,28.8,Temperatur (täglicher Maximalwert; Würzburg)
558,2011-07-13,26.7,Temperatur (täglicher Maximalwert; Würzburg)
559,2011-07-14,19.2,Temperatur (täglicher Maximalwert; Würzburg)
560,2011-07-15,21.5,Temperatur (täglicher Maximalwert; Würzburg)
561,2011-07-16,26.1,Temperatur (täglicher Maximalwert; Würzburg)
562,2011-07-17,18.5,Temperatur (täglicher Maximalwert; Würzburg)
563,2011-07-18,20.2,Temperatur (täglicher Maximalwert; Würzburg)
564,2011-07-19,23.7,Temperatur (täglicher Maximalwert; Würzburg)
565,2011-07-20,20.3,Temperatur (täglicher Maximalwert; Würzburg)
566,2011-07-21,21.2,Temperatur (täglicher Maximalwert; Würzburg)
567,2011-07-22,21.0,Temperatur (täglicher Maximalwert; Würzburg)
568,2011-07-23,19.6,Temperatur (täglicher Maximalwert; Würzburg)
569,2011-07-24,17.2,Temperatur (täglicher Maximalwert; Würzburg)
570,2011-07-25,21.0,Temperatur (täglicher Maximalwert; Würzburg)
571,2011-07-26,23.2,Temperatur (täglicher Maximalwert; Würzburg)
572,2011-07-27,25.4,Temperatur (täglicher Maximalwert; Würzburg)
573,2011-07-28,25.0,Temperatur (täglicher Maximalwert; Würzburg)
574,2011-07-29,24.0,Temperatur (täglicher Maximalwert; Würzburg)
575,2011-07-30,17.0,Temperatur (täglicher Maximalwert; Würzburg)
576,2011-07-31,15.2,Temperatur (täglicher Maximalwert; Würzburg)
577,2011-08-01,22.4,Temperatur (täglicher Maximalwert; Würzburg)
578,2011-08-02,27.4,Temperatur (täglicher Maximalwert; Würzburg)
579,2011-08-03,27.6,Temperatur (täglicher Maximalwert; Würzburg)
580,2011-08-04,26.3,Temperatur (täglicher Maximalwert; Würzburg)
581,2011-08-05,24.5,Temperatur (täglicher Maximalwert; Würzburg)
582,2011-08-06,27.6,Temperatur (täglicher Maximalwert; Würzburg)
583,2011-08-07,22.3,Temperatur (täglicher Maximalwert; Würzburg)
584,2011-08-08,20.0,Temperatur (täglicher Maximalwert; Würzburg)
585,2011-08-09,17.6,Temperatur (täglicher Maximalwert; Würzburg)
586,2011-08-10,19.0,Temperatur (täglicher Maximalwert; Würzburg)
587,2011-08-11,23.2,Temperatur (täglicher Maximalwert; Würzburg)
588,2011-08-12,22.4,Temperatur (täglicher Maximalwert; Würzburg)
589,2011-08-13,24.2,Temperatur (täglicher Maximalwert; Würzburg)
590,2011-08-14,27.7,Temperatur (täglicher Maximalwert; Würzburg)
591,2011-08-15,24.0,Temperatur (täglicher Maximalwert; Würzburg)
592,2011-08-16,23.0,Temperatur (täglicher Maximalwert; Würzburg)
593,2011-08-17,26.6,Temperatur (täglicher Maximalwert; Würzburg)
594,2011-08-18,29.8,Temperatur (täglicher Maximalwert; Würzburg)
595,2011-08-19,27.1,Temperatur (täglicher Maximalwert; Würzburg)
596,2011-08-20,26.8,Temperatur (täglicher Maximalwert; Würzburg)
597,2011-08-21,26.4,Temperatur (täglicher Maximalwert; Würzburg)
598,2011-08-22,31.2,Temperatur (täglicher Maximalwert; Würzburg)
599,2011-08-23,33.8,Temperatur (täglicher Maximalwert; Würzburg)
600,2011-08-24,31.1,Temperatur (täglicher Maximalwert; Würzburg)
601,2011-08-25,29.7,Temperatur (täglicher Maximalwert; Würzburg)
602,2011-08-26,34.3,Temperatur (täglicher Maximalwert; Würzburg)
603,2011-08-27,17.1,Temperatur (täglicher Maximalwert; Würzburg)
604,2011-08-28,20.8,Temperatur (täglicher Maximalwert; Würzburg)
605,2011-08-29,20.5,Temperatur (täglicher Maximalwert; Würzburg)
606,2011-08-30,20.3,Temperatur (täglicher Maximalwert; Würzburg)
607,2011-08-31,22.6,Temperatur (täglicher Maximalwert; Würzburg)
608,2011-09-01,24.4,Temperatur (täglicher Maximalwert; Würzburg)
609,2011-09-02,27.1,Temperatur (täglicher Maximalwert; Würzburg)
610,2011-09-03,30.0,Temperatur (täglicher Maximalwert; Würzburg)
611,2011-09-04,29.3,Temperatur (täglicher Maximalwert; Würzburg)
612,2011-09-05,20.9,Temperatur (täglicher Maximalwert; Würzburg)
613,2011-09-06,22.4,Temperatur (täglicher Maximalwert; Würzburg)
614,2011-09-07,18.6,Temperatur (täglicher Maximalwert; Würzburg)
615,2011-09-08,17.5,Temperatur (täglicher Maximalwert; Würzburg)
616,2011-09-09,22.3,Temperatur (täglicher Maximalwert; Würzburg)
617,2011-09-10,28.1,Temperatur (täglicher Maximalwert; Würzburg)
618,2011-09-11,30.1,Temperatur (täglicher Maximalwert; Würzburg)
619,2011-09-12,22.9,Temperatur (täglicher Maximalwert; Würzburg)
620,2011-09-13,22.8,Temperatur (täglicher Maximalwert; Würzburg)
621,2011-09-14,19.9,Temperatur (täglicher Maximalwert; Würzburg)
622,2011-09-15,20.4,Temperatur (täglicher Maximalwert; Würzburg)
623,2011-09-16,22.5,Temperatur (täglicher Maximalwert; Würzburg)
624,2011-09-17,24.8,Temperatur (täglicher Maximalwert; Würzburg)
625,2011-09-18,16.0,Temperatur (täglicher Maximalwert; Würzburg)
626,2011-09-19,16.2,Temperatur (täglicher Maximalwert; Würzburg)
627,2011-09-20,19.3,Temperatur (täglicher Maximalwert; Würzburg)
628,2011-09-21,21.0,Temperatur (täglicher Maximalwert; Würzburg)
629,2011-09-22,20.4,Temperatur (täglicher Maximalwert; Würzburg)
630,2011-09-23,19.9,Temperatur (täglicher Maximalwert; Würzburg)
631,2011-09-24,21.6,Temperatur (täglicher Maximalwert; Würzburg)
632,2011-09-25,23.4,Temperatur (täglicher Maximalwert; Würzburg)
633,2011-09-26,26.5,Temperatur (täglicher Maximalwert; Würzburg)
634,2011-09-27,26.5,Temperatur (täglicher Maximalwert; Würzburg)
635,2011-09-28,24.6,Temperatur (täglicher Maximalwert; Würzburg)
636,2011-09-29,24.4,Temperatur (täglicher Maximalwert; Würzburg)
637,2011-09-30,25.8,Temperatur (täglicher Maximalwert; Würzburg)
638,2011-10-01,26.7,Temperatur (täglicher Maximalwert; Würzburg)
639,2011-10-02,26.3,Temperatur (täglicher Maximalwert; Würzburg)
640,2011-10-03,26.3,Temperatur (täglicher Maximalwert; Würzburg)
641,2011-10-04,26.1,Temperatur (täglicher Maximalwert; Würzburg)
642,2011-10-05,20.1,Temperatur (täglicher Maximalwert; Würzburg)
643,2011-10-06,20.6,Temperatur (täglicher Maximalwert; Würzburg)
644,2011-10-07,11.8,Temperatur (täglicher Maximalwert; Würzburg)
645,2011-10-08,13.0,Temperatur (täglicher Maximalwert; Würzburg)
646,2011-10-09,12.3,Temperatur (täglicher Maximalwert; Würzburg)
647,2011-10-10,19.2,Temperatur (täglicher Maximalwert; Würzburg)
648,2011-10-11,15.8,Temperatur (täglicher Maximalwert; Würzburg)
649,2011-10-12,16.0,Temperatur (täglicher Maximalwert; Würzburg)
650,2011-10-13,14.0,Temperatur (täglicher Maximalwert; Würzburg)
651,2011-10-14,12.3,Temperatur (täglicher Maximalwert; Würzburg)
652,2011-10-15,12.7,Temperatur (täglicher Maximalwert; Würzburg)
653,2011-10-16,14.7,Temperatur (täglicher Maximalwert; Würzburg)
654,2011-10-17,12.3,Temperatur (täglicher Maximalwert; Würzburg)
655,2011-10-18,18.9,Temperatur (täglicher Maximalwert; Würzburg)
656,2011-10-19,7.8,Temperatur (täglicher Maximalwert; Würzburg)
657,2011-10-20,9.0,Temperatur (täglicher Maximalwert; Würzburg)
658,2011-10-21,4.5,Temperatur (täglicher Maximalwert; Würzburg)
659,2011-10-22,10.5,Temperatur (täglicher Maximalwert; Würzburg)
660,2011-10-23,10.5,Temperatur (täglicher Maximalwert; Würzburg)
661,2011-10-24,14.2,Temperatur (täglicher Maximalwert; Würzburg)
662,2011-10-25,12.2,Temperatur (täglicher Maximalwert; Würzburg)
663,2011-10-26,15.7,Temperatur (täglicher Maximalwert; Würzburg)
664,2011-10-27,11.5,Temperatur (täglicher Maximalwert; Würzburg)
665,2011-10-28,15.4,Temperatur (täglicher Maximalwert; Würzburg)
666,2011-10-29,15.3,Temperatur (täglicher Maximalwert; Würzburg)
667,2011-10-30,13.0,Temperatur (täglicher Maximalwert; Würzburg)
668,2011-10-31,15.2,Temperatur (täglicher Maximalwert; Würzburg)
669,2011-11-01,9.6,Temperatur (täglicher Maximalwert; Würzburg)
670,2011-11-02,8.9,Temperatur (täglicher Maximalwert; Würzburg)
671,2011-11-03,11.3,Temperatur (täglicher Maximalwert; Würzburg)
672,2011-11-04,12.3,Temperatur (täglicher Maximalwert; Würzburg)
673,2011-11-05,15.5,Temperatur (täglicher Maximalwert; Würzburg)
674,2011-11-06,15.9,Temperatur (täglicher Maximalwert; Würzburg)
675,2011-11-07,15.3,Temperatur (täglicher Maximalwert; Würzburg)
